user,text,date,state,takeFlushot,negativeFlushot
721207550,“@CoverThree: @JayPaterno flu shot?” As a kid I hated flu shots so much-I bolted Doc office 2x forcing Mom &amp;  Dr. to look for me-they got me,20141218,Pennsylvania,0,0
268838330,my dad said they can't give me a flu shot if I'm still sick😭,20140126,Texas,0,0
254846785,I was not expecting to get a flu shot what.,20140219,connecticut,0,0
186242638,It’s National Influenza Vaccination Week. So get your flu shot and get involved! http://t.co/YBgzYDUYYH,20141216,Connecticut,1,0
464021788,Got my flu shot for work! http://t.co/jJBdjip5jq,20140924,Utah,1,0
15110498,"I absolutely hate getting shots!! But at least if I get the flu, it won't be as bad!",20141104,ohio,0,0
361629225,RT @I_Am_McCarter25: Gotta get a flu shot today 😫,20141016,North Carolina,0,0
14192656,Just got the flu shot so I rewarded myself with a chocolate milkshake. 👍,20140122,Ohio,0,0
1659177548,"RT @ShareWIK ""On the fence about whether or not to get a flu shot? Watch this:   @DrRandyMartin1"" http://t.co/H8VeT6W9cJ",20141013,South Carolina,0,0
537788619,And to think.. I actually paid for the flu shot this year 😒 smh.,20140517,Colorado,0,0
24898822,"""You miss 100% of the shots you don’t take, but I never get the Flu anyways so fuck it"" –Kanye #KanyeAnInspirationalQuote @midnight",20140920,,0,0
314190053,Being a big girl and getting a flu shot all by myself.,20141101,Ohio,0,0
1123931600,"Man, I really hope all these Santa's up in the malls got flu shots and wash their hands! Holding all them kids! 😂🙈🎅",20141218,California,1,0
19915432,about to get my flu shot 😭😰,20141104,texas,0,0
332546690,I got my flu shot today! Did you? #AlwaysBeBatman @ Rite Aid http://t.co/prmR3qgLHc,20141015,,1,0
10424112,RT @TheJessicaJames: Fever and the flu. Not fun. Y'all get your shots please!!!,20140125,massachusetts,1,0
972879421,@ArleighTSL cold since sunday.  Good thing I got my flu shot friday,20140122,Indiana,1,0
30606821,Ebola.. Enterovius...Flu Season... Flu Shots....Tuskegee Syphillis Experiment....,20141019,Michigan,0,0
25289951,my flu shot didn't completely work (type a mutated) but that and #tamiflu made this the shortest one I ever had. Back on my feet in 4 days.,20141226,Virginia,1,0
10324292,Stupid flu shot! 😣,20141010,Illinois,0,0
8669182,I just walked myself to cvs to get a flu shot. . . I have changed,20141102,Michigan,1,0
200219150,@Ali_Partlow favorite that you got the flu shot here &amp;  I got to see you... Not favoriting the fact your going to pump your mom lol 😂hahaha,20140109,Alabama,1,0
203316009,Coming Up: Deep freeze ending! Paw Paw standoff over;  Consumers Energy under fire for blackouts;  why flu shots are crucial! Pop Quiz!,20140109,Michigan,1,0
55937627,Is it too late to get a flu shot? 😷,20140127,,0,0
43322770,"@ComiendoenLA si la verdad que es una linda iniciativa, y facilmente podemos colaborar recibiendo nuestro flu shot en @Walgreens",20140919,,0,0
2354930857,Tylenol cold and flu taste worse than a straight shot of vodka. 😷,20140930,Oklahoma,0,0
14095510,#Behrend will again offer flu shots at no charge to employees and their spouses beginning Sept. 9. https://t.co/3ZcyAx5umz,20140820,Pennsylvania,1,0
519774757,Who's ready for flu season? I may need a shot or two! #patron #donjulio #tequila #fireball http://t.co/NYNyC9pAYE,20141110,California,0,0
458643790,RT @jennihilton: RT @FCSchoolsGA No-cost flu shot &amp;  mist for #forsythco school-age children on 10/15 &amp;  16 (early rel for K-8) 3-6 pm. http:…,20141009,Georgia,1,0
391130417,Activist Post: Record Numbers Line Up for Flu Shots as Media Hypes the Flu ‘Epidemic’ http://t.co/I7eECwFoAv via @activistpost,20140116,Maryland,0,0
35567599,I encourage @RiverHawkSports Nation to get your annual flu shot. I did today! #TeamNSU,20141017,Oklahoma,1,0
41235724,Why you should get your flu shot now http://t.co/fJ1lFxwMnH,20140922,Ohio,1,0
496731382,Get your flu shot and help Los Angeles County physicians prepare for Ebola http://t.co/neTXHKhlbc,20141015,California,1,0
222586314,Dear Halloween candy displays and flu shot commercials: Calm down. 93 degrees today.,20140902,New York,0,0
508165308,Flu season is coming quickly! Make sure to receive your seasonal flu shots! here are a few tips on the influenza... http://t.co/jG1dQmjLBT,20141021,south carolina,1,0
25448459,@Walgreens should decide if they are a pharmacy or clinic. Waiting 30 minutes to flavor medicine bc pharmacist is giving flu shots is no fun,20141005,Oklahoma,0,0
449085723,My mom thinks I'm a coward cuz I had flu shots this morn and it's giving me a fever. Smh I'm just too fragile ok,20140227,Georgia,0,0
343211837,Kroger is a great pharmacy to get your flu shot. #GotACoupon,20141129,indiana,1,0
582194571,Finally got a flu shot so all the germs @Emily_Anne441 and @e_Fritzzz bring home daily won't make me deathly ill.,20141112,Virginia,1,0
407530619,It’s National Influenza Vaccination Week. So get your flu shot and get involved! http://t.co/CxEkocbQCx,20141210,Kentucky,1,0
249443534,RT @RCCrimeWatch: More people will die this year from the flu than have died from ebola in the last 40 years. #GetAFluShot,20141017,Ohio,1,0
31204546,So apparently my mom says I have the flu because I didn't go get a flu shot.,20140112,,0,0
14862775,Time to get flu shots all of you fellow tweeters,20140820,,1,0
1158690294,About to get a flu shot. I'll let you guys know if I come down with SIDs.,20140207,New Mexico,0,0
484949567,!!!!!!!! RT @_Ghrimm @PRINCE_ANGELUS_ Next year this time niggaz gonna smooth be getting yearly ebola shots right along with the flu shot...,20141015,California,0,0
177803312,"Scarier Than Ebola http://t.co/zzlpPilVVh Really great points here, right off the bat. Get that flu shot, wear a seatbelt, use sunscreen.",20141016,California,1,0
26376283,“@Furiousnurse: @solivagant007  @shargreg @occupycorruptDC  http://t.co/PUPyecQ0dj” so what? Flu shots are not as common for children.,20140918,colorado,0,0
264486126,Get Your Flu Vaccine at CVS MinuteClinic &amp;  20% Off CVS Shopping Pass! #flushot #minuteclinic http://t.co/aspkfUWnwR,20141024,Illinois,1,0
416608047,My doctor-sister says the #flu has hit Boston. | Stop watching this video and go get a flu shot http://t.co/HJFgVbmfk9 via @voxdotcom,20141014,Illinois,1,0
396876364,Got that Flu Shot ✔💉,20141107,,1,0
518117517,"Hey, the denial of the truth will get you the flu if you take the shot. http://t.co/97dHYHhmJA",20141105,New Jersey,0,0
507621346,I have to get my last flu shot. 😩,20140317,Louisiana,0,0
407990355,Thanks to my profession I'm losing my flu shot virginity today. Boooooooo,20141021,south carolina,0,0
350004554,"Been a nice, inside kinda family day with the...minus the 11/2hr excursion trying to get flu shots.  
Now it's... http://t.co/0XUqHnXoqZ",20141013,illinois,0,0
76636688,Come down to Packard today to get your flu shot from @riteaid! 10-2 in the Garage. http://t.co/qQuYzM2DHk,20140916,North Carolina,1,0
114501229,RT @Dame_DNA: Students stopped me and Dr. B after class to ask about #Ebola. Great convo. Our advice: don't panic. Go get a flu shot instea…,20141003,Oregon,1,0
627868558,Flathead County hosts flu shot clinic: KALISPELL - The Flathead City-County Health Department held its annual mass… http://t.co/xn7ukrmMC4,20141009,Montana,0,0
403902055,"@ByronYork ""Quit worrying about Ebola"" famous last words. I get the flu shot, tell me where I can get the Ebola shot?",20141015,Pennsylvania,1,0
69727316,Brigham and Women’s nurses sue over flu shot mandate http://t.co/tKhXiLyBxn via @BostonGlobe  #TeaParty #tcot #tlot #gop,20140925,New Jersey,0,0
230903178,Definitely getting sick. Second time this winter. Giving in to the flu shot I guess,20140108,New Jersey,0,0
985531734,[gets flu shot for first time;  dies of dysentery],20141209,Mississippi,0,0
66517643,"was in the car w my mom havin a gr8 time until she gave me an evil look &amp; whipped into market street &amp; said ""ur get ur flu shot"" #trustnoone",20141113,Texas,0,0
133218260,Common myths about the flu shot are put to rest at 5:15AM on #GoodMorning7 @WKBW #7EyewitnessNews,20140925,New York,0,0
40034188,Everyone get their flu shots!!!,20140114,north carolina,1,0
809299615,Getting a flu shot by myself aka I'm a grown man,20140120,Georgia,1,0
21324595,Ugh. My friend Mia just lost 10lbs. She had the flu last week... #IAlreadyGotMyFluShot #IGuessItsTheGym and eating right for me!.😑,20140424,,0,0
407396035,Feeling sick and cant sleep........ If I have the flu from that damned flu shot I will freak 😖😤😩,20140204,Oklahoma,0,0
393136721,"RT @Delaware_DHSS: 31 Days to a Healthier You: Get your flu shot today. #healthDE Flu activity is increasing across the U.S.,... http://t.c…",20140111,Delaware,1,0
32411178,Quarantined with a sick little guy. First virus of the school year just as I was about to take him to get flu shot. http://t.co/OCw6XWCGIa,20141011,Florida,0,0
32151090,Got my flu shot today.  Nicely not painful.,20141107,California,1,0
351982406,"@ToledoPotsLady What are potential problems with flu shots and dys? Oh, btw...I lived in Toledo from 2000-2012. Love that city.",20140116,Virginia,0,0
169994336,HAPPENING NOW: Get your FREE flu shot TODAY http://t.co/mE5siTn46w @wbir,20140927,Tennessee,1,0
14837862,Thanks @deemartinellii for holding my hand during my flu shot http://t.co/yGLGWGNTJJ,20141014,connecticut,0,0
20246675,"RT @layne_flake: To help fight Ebola in the US, get a flu shot http://t.co/0Umywm5soG",20141030,Georgia,1,0
52646125,WI business news Retailers giving more flu shots: Walgreen provided enough flu shots last season to protect a ... http://t.co/XVbe27Hx8L,20140918,Wisconsin,0,0
14188287,"Flu shot day here at Carestream 😩 (@ Carestream Health Cafeteria in Rochester, NY) https://t.co/rGCnfujlrs",20141006,New York,0,0
32823,Flu shot. Check. #noouchie,20141118,tennessee,1,0
759911647,"RT @EndHasArrived: We're going to bed now. My nerves are shot. I mean, rabies + 3 different flu strains have joined to create a new killer …",20140221,California,0,0
48197687,Yeah mom of course I wanna go get a flu shot #not,20140115,missouri,0,0
177022336,RT @bensprague: The flu is coming.  Bangor Health &amp;  Community Services has shots for 15 bucks.  Get' em while they're hot at 103 Texas Ave.,20140108,Maine,1,0
2153650939,This better not be the flu. #ButIGotMyFluShot,20140209,New Jersey,1,0
28148762,"“@OhhhhKill_EM: I usually don't get up until 8:30 on Fridays, but my mom just had to schedule my flu shot at 8 didnt she”#firstworldproblems",20141017,pennsylvania,0,0
518896953,It’s National Influenza Vaccination Week. So get your flu shot and get involved! http://t.co/wDOHqixyeO,20141211,Illinois,1,0
40492670,Stupid flu shot -_-,20140121,indiana,0,0
1654146570,RT @thegarance: De Blasio: Get a flu shot already so you can stop worrying you have Ebola when you don't.,20141024,New York,1,0
259459187,I have to get a flu shot tomorrow morning tho..,20141017,,0,0
473073077,I got my flu shot so I better not be getting sick😣,20140210,California,0,0
22285792,RT @chris12news: Do u actually have the flu...or something else? When should you go to the doc? Too late for flu shot? Answers at 6:30 @12N…,20140127,Arizona,0,0
1963986066,@kristiemacris @LilMysNinja I used to get seasonal allergies but haven't in nearly 2 full years thanks to @recoverybits. No flu shot either.,20140524,Massachusetts,0,0
304739992,@taaylerrrae don't you always get flu shots in your arm? Don't remember the last time they gave me one in my hamstring?,20140928,Ohio,0,0
42228255,Mum has recovered from the H1N1. She wants to remind people to get a flu shot because the flu sucks and it can kill you.,20140208,California,1,0
56879674,"BRCH will be offering free dental screenings, physicals and flu shots on Saturday, February 22 at the Rosman Family Place on Main Street.",20140206,North Carolina,1,0
277490691,Can't believe I just voluntarily drove myself to get a flu shot I need to find something to do,20141109,tennessee,0,0
23263924,Are you getting a flu shot? http://t.co/vlXkJwksjS,20141106,Texas,0,0
318006858,RT @Oregonian: Legacy offers free flu shots in #Portland area for everyone on #VeteransDay. http://t.co/2Zf8jPvSVS,20141111,Oregon,1,0
104485675,@LadyZ_712 @Cozyrosy1 @MsPrimeur @utemim @misscolor63 @goddess1207 Flu shot only boost ur immunity by 9%... &amp;  there's so many types of flu,20141103,Oklahoma,0,0
442067780,Flu shot and blood draw in one visit shit is not fun! http://t.co/HxcM47KFbH,20140212,California,0,0
745583538,"Amen. Wash your hands and get your flu shots!//Scarier Than Ebola, via @nytimes http://t.co/bbZtR5ksaC",20141016,District of Columbia,1,0
14606098,Free flu shots http://t.co/9YZGmwzVt4,20141001,Missouri,1,0
30846271,"RT @VABVOX: if you live in the US &amp; haven'y gotten a flu shot, pls do. It's not just about you not getting flu, it's abt you not spreading …",20140111,New York,1,0
341469919,"@ForganySarah Heard your news cast on the flu this morning, I guess it can be pretty serious. Got my flu shot last month.",20140110,,1,0
186353713,"Just got my free FLU SHOT..
#fluvaccine #immunization #healthcareworker #protection #nurse #selfIM http://t.co/nCjOJ2yFw8",20140128,louisiana,1,0
29708449,I am 19 and i am scared to get my flu shot at Walgreens by myself,20141120,Illinois,0,0
41597502,Ended Christmas with the flu @Sanchadelic .... Shouldn't have gotten that free shot 😷,20141226,california,0,0
195093267,Flu shot today 👌 wish they had an Ebola shot I could get too 😷,20141016,Alabama,1,0
82431362,Y'all get your flu shots,20141017,Georgia,1,0
32245557,It’s National Influenza Vaccination Week. So get your flu shot and get involved! http://t.co/jN6pLnrirS,20141213,Michigan,1,0
1064726928,Got the flu? Or are you in need of blood? Got O positive blood? I've got it in spades. &amp;  my white blood cells are armed with shotguns.,20140201,kentucky,0,0
2296233758,"Just got my 1st ever flu shot. Haven’t died yet, so I’m doing ok I suppose",20141017,,0,0
61838410,Vitamin D is your alternative to a flu shot and good for many other debilitating illnesses.... http://t.co/OqkHwTbflF,20140111,vermont,0,0
42633389,RT @Akram_Boutros: I'm doing my part to protect my community. Please make time to get your flu shot. #FocusOnFlu http://t.co/krh6WXe53y,20141104,Florida,1,0
187239845,Should've listen to @Laurrrrrr12 when she told me to get the flu shot 😩😔,20141209,Wisconsin,0,0
1167517764,&amp;  I had a flu shot.,20141219,texas,0,0
301842874,RT @TheRealShapepsi: @FukYour_Bae I had to get some test and flu shots nothing major thanks for caring,20141014,New Jersey,0,0
989579203,So you're bitching about gettin the flu shot? Try being diabetic....... #thatshitpissesmeoff,20140107,Alabama,0,0
38539327,Do you get the flu shot?  Do you think it works?  How do you fight the flu?  Can you avoid getting sick? #OkTalk,20140103,Oklahoma,0,0
17516403,@baylie_campbell @alikapty17 lol I just went for a check up and a flu shot. There's nothing wrong with me.,20140930,Pennsylvania,0,0
19728397,#UberEboliDelivery. @Uber Wants To Give You A Flu Shot. Would You Let Them? http://t.co/0WeMmkjP8H via @forbes,20141110,California,0,0
284298422,@bree_mars @buddy_faro Maybe I'm just lucky.  I've been getting flu shots annually in Oct-Nov for ages...last flu I caught was in 95.,20140119,New York,1,0
14134026,Try CentraCare -- they restocked http://t.co/plB6tx5LZw RT @lisacianci Tried again to get my son a flu shot today -- no luck. CVS was out.,20140127,Florida,1,0
1881751982,Got that flu shot out of the way. GET AT ME FLU I AINT SCURRED,20140110,California,1,0
46410667,What if flu shot has a microchip that ruins my augments,20140109,Florida,0,0
553038849,I needa get this flu shot,20140914,new york,1,0
191720774,"RT @NDN_LFreeman: Get your flu shot folks.Flu season worsens in SW Fla., 20-50 age group affected most http://t.co/J7uJpvokdh",20140129,Florida,1,0
13638642,@searlenaf @gullycat59 @cdiow @Julie_PoGo @puepi_232 @JJJules14 Got the flu shot! I am happy!,20141009,Missouri,1,0
38313707,Flu Myths vs Facts - Influenza and the Flu shot http://t.co/JBetmo0mwE,20141124,Louisiana,0,0
1061045696,This Little Girl Deserves An Oscar For Her Performance While Getting A Flu Shot http://t.co/9iYZNZVj5H via @xomaycie @buzzfeed,20140923,California,0,0
14248784,"Princess Leia fainted upon seeing the mind probe, not realizing Darth Vader was following Death Star protocol and giving her a flu shot.",20141004,Minnesota,0,0
702455576,H1N1 flu is harsh for pregnant women. The flu shot safely protects these women from flu #getafluvax! sponsored http://t.co/RL1Ho9QgRk,20140217,Texas,1,0
452607396,I think I must have forgotten to get my flu shot last fall. Third time being stick in the last three months! #hatebeingsick #getyourflushots,20140518,kansas,1,0
50716043,"@mckinneykelsey I get it.  I got a flu shot the other day and demanded my ""I Was Brave"" sticker and requisite sucker...",20141105,Texas,0,0
495378752,Flu Shots available at the pharmacy.  No appointment necessary.  No charge with a valid insurance card.,20141125,Arkansas,1,0
926621492,@Boofaunit I did get my flu shot that's the worst part these kids are full of germs it's gross,20140319,Pennsylvania,0,0
69686707,Anybody know how much the flu shot is ?,20141221,Illinois,0,0
385847731,I have never done that RT @MsBunz617: Just got my flu shot,20140919,massachusetts,0,0
419996145,Soo..at the last doctor appointment Easton had they gave him a flu shot. And now....he has the flu. Kaylie. Has... http://t.co/FsA2lUvUII,20141004,Arizona,0,0
309119095,Have you had a flu shot yet? Do you plan to get one? Let us know here: http://t.co/jNTcaLDgdo,20140103,Georgia,0,0
89512769,I have to get a flu shot today 😭,20141006,south carolina,0,0
479017336,"@xCatLady13x will be going out.  Hope you got a flu shot.  The season is supposed to routinely peak in January, but it's been rough in the",20140104,,1,0
21438665,I just got my flu shot 💪,20141021,Florida,1,0
26673843,RT @Pharmproblems: Someone called to ask if we had flu shots...and so it begins,20140812,New York,0,0
33043779,Can't wait to get this flu shot in a min. 💉,20141007,Michigan,1,0
14914147,About to get my flu shot! #vaccineswork,20141007,Texas,1,0
68075213,"@sarahjanet Leah told everyone she met all week that she ""got a pinch"" because that's what the doctor called the flu shot. It was very cute.",20141029,Massachusetts,0,0
100079816,Great view of downtown Manhattan from my doctor's office earlier today. Got my flu shot too! http://t.co/RdtoLr28ev,20141002,New York,1,0
567545431,"Getting this Flu shot doe, tired of y'all sick muhhfuckas bein around me",20140113,texas,1,0
842952254,I'm getting a flu shot and naps for my birthday and I'm more than ok with that hahaha,20141023,Pennsylvania,1,0
39314783,No wonder I've been sick for 4 days. I've been doing my flu shots wrong all this time... http://t.co/s9x8Ajsh8l,20140415,Wisconsin,0,0
310734450,Young parents fastest growing demographic to embrace flu shots ...: Adults between 20 and 69 are less likely t... http://t.co/EnHZCpsD4F,20140102,Nevada,0,0
23391241,all trust has been lost for my mom because she told me we were going to the grocery store but instead took me to get a flu shot.,20141023,connecticut,0,0
302453887,my mama mus want me to catch da flu act like she cant take me to get this shot😒,20140903,alabama,0,0
599760220,"Amazing! Could it be used for other vaccines, too? MT @FastCoExist  Replace your painful flu shots with this patch: http://t.co/SWP296DP1u",20140523,Texas,0,0
2719283208,Got my Flu Shot! #justforyouMom 😘 #Done @ Georgia Southern University Health Center http://t.co/UgYc44cbwv,20141201,georgia,1,0
97587987,Does a flu shot cover Ebola??,20140909,oregon,0,0
16960424,This ladys posing her kid all over the waiting room and taking pictures like damn I didnt know I was getting my flu shot at a photo studio,20140923,Illinois,0,0
180821115,RT @Sophie_NY: I miss @Regis getting his flu shot from DR. Greg Lapalater 💉 😳! Thank goodness @KellyRipa was there to take care of him💙! @K…,20140715,,0,0
96419319,Next year I'm definitely getting a flu shot,20140212,indiana,1,0
87087352,Do you get a flu shot every year? http://t.co/Ovw2TGosNa,20140907,Arizona,0,0
25930185,Gov. Beshear encourages public to get flu shot http://t.co/v04RLNuBFy,20140913,Kentucky,1,0
384140935,I let my sister give me a flu shot today...after 20 minutes of kicking and screaming. Which was all videoed. My arm hurts. As does my pride.,20140930,Tennessee,0,0
426398009,just got my flu shot at work and the nurse yelled at me for bleeding. i immediately went back to my desk and bought a drake album.,20141009,Massachusetts,0,0
282692509,Flu shot #yum,20140117,Washington,1,0
119976146,Got my flu shot. Have you gotten yours? 🙊💉 #Preventative #PublicHealth #Vaccine #Immunize… http://t.co/Nen72ht8ac,20141104,,1,0
362660856,"Beginning Monday,October 27---&gt;Walk in for a flu shot!
No appointment necessary! Learn more: http://t.co/uwMxKVqZZG",20141018,Minnesota,1,0
1357934995,@GhemitHunts long lines for flu shots?,20141017,Maryland,0,0
16012000,"Am thinking of taking the flu shot, cnt take this anymore",20140104,new york,0,0
219410979,"Think you don't like flu shots? #liveonk2  had to man up for it today, 2nd time ever...#H1N1 scares me more. http://t.co/wfVcRsjvNZ",20140104,Oregon,0,0
172240451,Got my flu shot. It's the ghost symptoms I hate! #ugh,20140915,California,0,0
63199245,Flu shot 2014 = level unlocked,20140922,Texas,0,0
546325322,The MU Medical Clinic will be offering flu shots in AMU 2nd floor lobby today from 11am-2pm. Only $25. No appointment needed.,20141015,Wisconsin,1,0
731607259,"Just a bit of information. It is flu shot season again, and, most people have no idea that there are potential... http://t.co/U7nmwntI6S",20140924,District of Columbia,0,0
503962881,Should I get the Flu Shot? http://t.co/8mCUuzij5G via @thefoodbabe,20141011,Massachusetts,0,0
324693722,"James N. Valenti, UMC CEO, gets flu shot at #UMC Board meeting this afternoon to promote #flu prevention http://t.co/feM0E574Cs",20141014,Texas,1,0
271697604,Report: Girl Falls Asleep Up To 30 Times A Day After Getting Flu Shot « CBS Atlanta http://t.co/E8qfTo5Jen,20140106,Utah,0,0
33999241,Got my flu shot today finally! Had to do what I preach everyday!,20140110,new jersey,1,0
104261303,Health Freedom Alliance – Orange And Lime Flu Shot Juice http://t.co/mDkSHQl9xB,20141021,texas,0,0
134648652,"“@BostonDotCom: |￣￣￣￣￣￣|
|    Get your    |
|    flu shot!!    |
|＿＿＿＿＿＿| 
(\__/) || 
(•ㅅ•) || 
/ 　 づ” I get one every year and swear by em.",20141013,Massachusetts,1,0
91016491,"Pregnant? Get A Flu Shot Now - Around Town | Palo Alto, California Patch http://t.co/xtA8Z15nGY",20140929,California,1,0
313422665,free flu shots at work 👍,20140925,north dakota,1,0
1730100720,"Could traditional flu shot injections be replaced with self-administered, painless vaccine patches? http://t.co/yZV8sVOuYI #publichealth",20140226,California,0,0
209641840,Student Flu Shots at the Roess Dining Hall today from 5-7pm. http://t.co/aFEwJEXWif,20140923,North Carolina,1,0
8983922,First day it feels like fall! 🍃🍂 so getting my butt to Target for a flu shot 😷,20140927,California,1,0
1420679774,"This is ""The Flu Shot"" from Whole Foods. My throat's feeling funky again. I think surgery is… http://t.co/uAjbcTZFFF",20140604,Florida,0,0
1514258186,Free flu shots in the Commons at 3,20141112,virginia,1,0
21411180,@brendohare So does that mean I'm missing or not missing my flu shot this year?,20140909,California,0,0
2234876971,"""Being petrified is ridiculous. Best advice for you &amp; your family at this moment? Get a Flu shot. Unlike Ebola, Flu is easily transmitted.""",20141015,Texas,1,0
557308972,"RT @ACubsFan007: Time for a shot! Some kind of shot! @ImDrinkingThis: @LikeYourLiquor  @JerseyRum @scotch_trooper #TurkeyFlu, worse than sw…",20140906,,0,0
41287800,"@yr_bell_jar you didn't feel it was necessary to fix a filling, but you are afraid to get a flu shot. Nice $100k+ Doctorate degree $ spent 👌",20140425,georgia,0,0
450975463,Vaccination in the middle of the season often results in shot today and coincidental flu… http://t.co/8A5M4FaDRm,20140128,north carolina,0,0
66516403,Dawson is 3-12 and most of his shots have been inside 8-foot (and most of those lay-ups) may still be feeling the effects of the flu,20141130,Michigan,0,0
550335421,There is such a thing as getting flu mist shot up your nose rather than getting a flu shot. #thatjusthappened,20140306,,0,0
15990832,"Niggas getting shot out here like it's flu season , smh that's why I stick to myself  cause anybody could be next for no reason !",20140111,,0,0
267213975,@CometothePorch @PearlJam Hope he got a flu shot like I did. :),20141015,Michigan,1,0
302491191,Ge thing my first flu shot ever. #oldladystatus,20141204,Texas,0,0
555108926,if you haven't got your flu shot GOOOOO,20140303,,1,0
467364725,I'm 22 and I'm still anything but okay with flu shots 💉,20141126,Texas,0,0
48050142,Don't let the #flu bug bite you! Get a flu shot and take preventative measures. KPNX's Trisha Hendricks reports... http://t.co/hZvX6uSCsr,20140131,Arizona,1,0
53154071,Get a flu shot please - Family urges flu shots after virus claims News 10 advertising executive http://t.co/QyhBCuqhqs,20140130,California,1,0
17695406,RT @Brokelyn: Free flu shots are here this weekend to save you from winter http://t.co/xeijM1MTcD,20140124,New York,1,0
404286476,RT @MoneyMaal_: “@smokedouterk: “@MoneyMaal_: The hardest T.I. That ASAP....” I'm Illy” you need a flu shot,20141210,georgia,1,0
15927513,Some protection against #flu is better than none at all. No Such Thing As a “Bad Flu Shot” RT@NorthShoreLIJ  http://t.co/LmEzdiPpoH,20141210,Illinois,1,0
1959759134,I got my flu shot for Maddie and Kelly! #flushotshoutout,20141112,california,1,0
177330485,"I always say next year I'll get my flu shot, and I never do, and I get the flu again. #Stubborn",20140119,alabama,0,0
892194078,brb flu shot with very mild egg white allergy #dead,20141118,Texas,0,0
235691138,what's the point in paying over $50 a month for obamacare that won't even pay for my $31 flu shot??? pissed off.,20140930,California,0,0
273121093,"Note to self: next time your doctor says you need bloodwork, a tetanus AND a flu shot, all at the same visit,... http://t.co/sObkThUPBu",20141010,Delaware,0,0
888898052,RT @chukiewookie: @Cbeard65 you while getting your mandatory flu shot. http://t.co/dC0X80CdjF,20140925,Arkansas,0,0
459924017,Guy at the post office was really angry that I did not regret getting the flu shot despite later getting the flu. Like actually angry at me,20141231,Ohio,0,0
456981310,check it out tho flu shots go real hard http://t.co/TWWMHc2obJ,20140929,,0,0
64824496,The flu season often peaks in February. Have you had your shot yet?,20140208,California,0,0
42145185,@WernerWolffy @Ritaleann @SickSpense @LeClearshot got the flu man. plus its the end of the world outside :/,20140102,Indiana,0,0
493404554,Why Get A Flu Shot? http://t.co/t43EmuMo6x,20141115,Washington,0,0
43267015,"I would like to be cuddled by someone who has a stellar immune system &amp; a flu shot, plz.",20140120,California,1,0
248292656,My mom will never grasp my reasoning for not getting a flu shot. I still love her anyway 😏,20141009,New York,0,0
20552075,"RT @CMDebiRose: Best thing we can do to ensure public health is get a flu shot. Flu is airborne, and kills thousands of Americans. Ebola is…",20141015,New York,1,0
391179225,"RT @RCshops: @NMHnews office is now open at the Collection! Get your flu shots right here-walk ins welcome, free parking.",20141105,Illinois,1,0
420877004,Got a flu shot and didn't get a sticker OR a lollipop. Thanks Obama...:,20141103,Indiana,0,0
1170775518,@aschweig OMG GET A  FLU SHOT SO YOU DON'T BECOME AN UNWITTING EBOLA CARRIER,20141008,Illinois,1,0
2710310663,Getting a flu shot...ayyyee,20140212,Oklahoma,1,0
38582141,"Access Staffing LLC: RNS NEEDED FOR FLU SHOTS - NYC AND LO... (#Melville, NY) http://t.co/08cmJe40zp #Healthcare #NettempsJobs #Job",20141025,new york,0,0
628628960,@nsmith93 praying for u babygirl if u need me call me love u bunches..ur getting a flu shot after u get over this period,20140221,North Carolina,1,0
52416717,"I had a shot in each arm (flu, tetanus) and one of them is really ouchy. Needles were nothin'. It's the aftermath.",20140128,California,1,0
425581728,Bro they really want people to get them flu shots smh,20140109,texas,0,0
2285806435,"Flu shot, unhealthy meal options, no gym. I wonder why I dont feel well... But so much yummy food today 😍",20141003,California,0,0
469414310,"RT @Jennifer_Patten: Welp Dr. @MeekSays just suddenly poured whiskey shots and claimed they were ""to kill the germs."" Better luck next year…",20141026,Massachusetts,0,0
14716003,steve getting his flu shot #KeepingTargetHealthy http://t.co/Vzo0uWpe58,20140904,maryland,1,0
377539221,@PeteSkerritt @SpaceKappa I almost always get the flu in some form w/o the shot. TL/DR If I show up to MAGfest w a respirator dont be scared,20141119,massachusetts,0,0
62371118,Check out: Frugal Flu Shots http://t.co/0Z3ikeMEnb via @savingexp,20141109,Texas,1,0
22046451,"RT @flashgirl: Study: Getting flu shot 2 yrs in a row may lower protection - ""experts are baffled"", eh? #fuckoff w your #POISON #CDC http:/…",20141129,Florida,0,0
596898305,Now that I got my flu shot hopefully I'll stop getting sick :D,20140116,California,1,0
43379004,"RT @LevityTV: ""Flu shots are just a scam to keep people going to work"" - funny @kristinkle #TeamTinkle comedy album. See more &gt;&gt; http://t.c…",20140701,New York,0,0
485265633,Just got my flu shot... And a starburst (:,20141001,Texas,1,0
25323634,Got a mean ole flu shot yesterday,20140110,texas,0,0
68183792,RT @sblackmoore: So stop fucking worrying about a disease you're NOT going to get and get a fucking flu shot. #EbolaCzar,20141017,Nebraska,1,0
80877556,"RT @FairOaksTrader: I have to say, I really like the changes at @CVS_Extra CVS Pharmacy, it was easy to grab a flu shot and my prescription…",20141004,California,1,0
158880171,RT @DrTruth247: Ebola ... H1N1..... Shots come next ..... don't be fooled,20140804,florida,0,0
35814330,"""Go get your flu shot please, tis the season"" thanks mom..",20141013,North Carolina,0,0
142844164,How many people take there flu shot,20141029,louisiana,0,0
